season,team,league,player,country,position,date_birth,minutes_playing,minutes_per_match_playing,goals,assist,goals_minus_pk,pk,pk_attemp,yellow_card,red_card
2006,Kaiserslautern,Bundesliga,Marcelo Pletsch,BRA,DF,1976,1868,20.8,1,0,1,0,0,3,0
2006,Kaiserslautern,Bundesliga,Sebastian Reinert,GER,MF,1987,736,8.2,1,0,1,0,0,0,0
2006,Kaiserslautern,Bundesliga,Torsten Reuter,GER,"DF,MF",1982,567,6.3,0,0,0,0,0,1,0
2006,Kaiserslautern,Bundesliga,Thomas Riedl,GER,"DF,MF",1976,572,6.4,0,0,0,0,0,1,0
2006,Kaiserslautern,Bundesliga,Boubacar Sanogo,CIV,FW,1982,1939,21.5,10,5,9,1,1,1,0
2006,Kaiserslautern,Bundesliga,Fabian Schönheim,GER,DF,1987,1469,16.3,1,0,1,0,0,0,0
2006,Kaiserslautern,Bundesliga,Jochen Seitz,GER,"DF,MF",1976,582,6.5,1,1,1,0,0,2,0
2006,Kaiserslautern,Bundesliga,Ciriaco Sforza,SUI,"DF,MF",1970,503,5.6,0,1,0,0,0,0,1
2006,Kaiserslautern,Bundesliga,Ervin Skela,ALB,"FW,MF",1976,2993,33.3,4,5,3,1,2,0,0
2006,Kaiserslautern,Bundesliga,Timo Wenzel,GER,DF,1977,316,3.5,0,NA,0,0,NA,1,0
2006,Kaiserslautern,Bundesliga,Ferydoon Zandi,IRN,MF,1979,676,7.5,0,2,0,0,0,1,0
2006,Kaiserslautern,Bundesliga,Marcel Ziemer,GER,FW,1985,34,0.4,2,0,2,0,0,0,0
2006,Köln,Bundesliga,Alexander Bade,GER,GK,1970,1125,12.5,0,0,0,0,0,0,0
2006,Köln,Bundesliga,Roland Benschneider,GER,DF,1980,706,7.8,1,0,1,0,0,1,1
2006,Köln,Bundesliga,Ricardo Cabanas,SUI,MF,1979,1422,15.8,0,0,0,0,0,4,0
2006,Köln,Bundesliga,Carsten Cullmann,GER,DF,1976,834,9.3,0,0,0,0,0,2,0
2006,Köln,Bundesliga,Denis Epstein,GER,"FW,MF",1986,431,4.8,2,0,2,0,0,0,0
2006,Köln,Bundesliga,Evanílson,BRA,"DF,FW",1975,167,1.9,0,0,0,0,NA,1,0
2006,Köln,Bundesliga,Markus Feulner,GER,MF,1982,972,10.8,3,1,3,0,0,2,0
2006,Köln,Bundesliga,Dimitrios Grammozis,GRE,MF,1978,1173,13,0,0,0,0,0,6,0
2006,Köln,Bundesliga,Rolf-Christel Guié-Mien,CGO,MF,1977,396,4.4,0,NA,0,0,NA,0,0
2006,Köln,Bundesliga,Patrick Helmes,GER,FW,1984,518,5.8,4,1,4,0,0,1,0
2006,Köln,Bundesliga,Christian Lell,GER,DF,1984,1973,21.9,0,2,0,0,0,6,1
2006,Köln,Bundesliga,Anthony Lurling,NED,"FW,MF",1977,572,6.4,0,0,0,0,0,3,0
2006,Köln,Bundesliga,Peter Madsen,DEN,FW,1978,400,4.4,0,NA,0,0,NA,0,0
2006,Köln,Bundesliga,Marvin Matip,CMR,"DF,MF",1985,1968,21.9,1,1,1,0,0,1,0
2006,Köln,Bundesliga,Youssef Mokhtari,MAR,MF,1979,898,10,0,4,0,0,0,2,0
2006,Köln,Bundesliga,Alpay Özalan,TUR,DF,1973,1782,19.8,1,0,1,0,0,7,1
2006,Köln,Bundesliga,Lukas Podolski,GER,"FW,MF",1985,2749,30.5,12,6,10,2,2,9,0
2006,Köln,Bundesliga,Christian Rahn,GER,"DF,MF",1979,704,7.8,0,1,0,0,0,1,0
2006,Köln,Bundesliga,Matthias Scherz,GER,FW,1971,1535,17.1,8,3,8,0,0,3,1
2006,Köln,Bundesliga,Sebastian Schindzielorz,GER,MF,1979,929,10.3,0,0,0,0,0,3,0
2006,Köln,Bundesliga,Björn Schlicke,GER,DF,1981,1260,14,3,0,2,1,1,4,0
2006,Köln,Bundesliga,Andrew Sinkala,ZAM,MF,1979,591,6.6,0,0,0,0,0,2,1
2006,Köln,Bundesliga,Lukas Sinkiewicz,GER,"DF,MF",1985,2884,32,0,1,0,0,0,7,0
2006,Köln,Bundesliga,Christian Springer,GER,MF,1971,1066,11.8,2,2,2,0,0,4,0
2006,Köln,Bundesliga,Albert Streit,GER,MF,1980,2510,27.9,6,8,6,0,0,5,1
2006,Köln,Bundesliga,Marco Streller,SUI,FW,1981,981,10.9,3,NA,3,0,0,3,0
2006,Köln,Bundesliga,Imre Szabics,HUN,FW,1981,281,3.1,1,0,1,0,0,1,1
2006,Köln,Bundesliga,Attila Tököli,HUN,FW,1976,23,0.3,0,0,0,0,NA,0,0
2006,Köln,Bundesliga,Patrick Weiser,GER,"DF,MF",1971,46,0.5,0,0,0,0,0,0,0
2006,Köln,Bundesliga,Stefan Wessels,GER,GK,1979,1935,21.5,0,0,0,0,0,0,0
2006,Köln,Bundesliga,Boris Živković,CRO,DF,1975,675,7.5,1,0,1,0,0,1,0
2006,La Coruña,La Liga,Roberto Acuña,PAR,MF,1972,82,0.9,0,0,0,0,0,0,0
2006,La Coruña,La Liga,Jorge Andrade,POR,DF,1978,1533,17,1,3,1,0,0,8,0
2006,La Coruña,La Liga,Javier Arizmendi,ESP,"FW,MF",1984,1072,11.9,2,1,2,0,0,2,0
2006,La Coruña,La Liga,Héctor Berenguel,ESP,DF,1974,1278,14.2,0,2,0,0,0,3,0
2006,La Coruña,La Liga,Joan Capdevila,ESP,DF,1978,3205,35.6,4,1,4,0,0,10,0
2006,La Coruña,La Liga,Juan Carlos Valerón,ESP,MF,1975,1467,16.3,4,2,4,0,0,0,0
2006,La Coruña,La Liga,Iván Carril,ESP,"FW,MF",1985,302,3.4,1,2,1,0,0,1,0
2006,La Coruña,La Liga,Rubén Castro,ESP,"FW,MF",1981,1080,12,3,0,3,0,0,2,0
2006,La Coruña,La Liga,Fabricio Coloccini,ARG,"DF,MF",1982,2127,23.6,0,0,0,0,0,6,2
2006,La Coruña,La Liga,Aldo Duscher,ARG,MF,1979,2664,29.6,0,2,0,0,0,16,0
2006,La Coruña,La Liga,Francisco Gallardo,ESP,MF,1980,213,2.4,0,0,0,0,0,2,0
2006,La Coruña,La Liga,Julian de Guzmán,CAN,MF,1981,1470,16.3,1,2,1,0,0,8,1
2006,La Coruña,La Liga,Iago Iglesias,ESP,MF,1984,660,7.3,2,0,2,0,0,2,0
2006,La Coruña,La Liga,Juanma,ESP,DF,1977,1966,21.8,4,0,4,0,0,8,0
2006,La Coruña,La Liga,César Martín,ESP,DF,1977,204,2.3,0,0,0,0,0,3,0
2006,La Coruña,La Liga,José Molina,ESP,GK,1970,3420,38,0,0,0,0,0,3,0
2006,La Coruña,La Liga,Momo,ESP,MF,1982,156,1.7,0,1,0,0,0,1,0
2006,La Coruña,La Liga,Pedro Munitis,ESP,FW,1975,2728,30.3,2,7,2,0,0,10,1
2006,La Coruña,La Liga,Jesús Muñoz,ESP,MF,1976,17,0.2,0,NA,0,0,NA,0,0
2006,La Coruña,La Liga,Manuel Pablo,ESP,DF,1976,2575,28.6,0,1,0,0,0,7,1
2006,La Coruña,La Liga,Enrique Romero,ESP,DF,1971,1536,17.1,0,1,0,0,0,2,0
2006,La Coruña,La Liga,Víctor Sánchez,ESP,MF,1976,1473,16.4,4,2,4,0,1,5,0
2006,La Coruña,La Liga,Lionel Scaloni,ARG,"DF,MF",1978,724,8,0,0,0,0,0,3,0
2006,La Coruña,La Liga,Senel,ESP,"FW,MF",1984,76,0.8,0,0,0,0,0,0,0
2006,La Coruña,La Liga,Sergio,ESP,MF,1976,2711,30.1,3,5,3,0,0,7,0
2006,La Coruña,La Liga,Sebastián Taborda,URU,FW,1981,205,2.3,1,0,1,0,0,1,0
2006,La Coruña,La Liga,Diego Tristán,ESP,FW,1976,2300,25.6,11,2,7,4,5,6,0
2006,La Coruña,La Liga,Xisco,ESP,FW,1986,296,3.3,1,1,1,0,0,1,0
2006,Lazio,Serie A,Marco Ballotta,ITA,GK,1964,596,6.6,0,0,0,0,0,0,0
2006,Lazio,Serie A,Valon Behrami,SUI,"DF,MF",1985,2076,23.1,2,2,2,0,0,8,1
2006,Lazio,Serie A,Manuel Belleri,ITA,DF,1977,965,10.7,1,1,1,0,0,1,0
2006,Lazio,Serie A,Massimo Bonanni,ITA,MF,1982,227,2.5,0,NA,0,0,0,0,0
2006,Lazio,Serie A,César,BRA,"DF,MF",1974,809,9,1,1,1,0,0,1,0
2006,Lazio,Serie A,Emílson Cribari,BRA,DF,1980,2454,27.3,0,0,0,0,0,5,0
2006,Lazio,Serie A,Ousmane Dabo,FRA,MF,1977,2505,27.8,2,1,2,0,0,6,1
2006,Lazio,Serie A,Paolo Di Canio,ITA,FW,1968,1428,15.9,5,3,5,0,0,3,0
2006,Lazio,Serie A,Fabio Firmani,ITA,MF,1978,472,5.2,0,0,0,0,0,4,0
2006,Lazio,Serie A,Andrea Giallombardo,ITA,DF,1980,253,2.8,0,1,0,0,0,0,0
2006,Lazio,Serie A,Samir Handanović,SVN,GK,1984,90,1,0,0,0,0,0,0,0
2006,Lazio,Serie A,Simone Inzaghi,ITA,FW,1976,80,0.9,0,0,0,0,0,2,0
2006,Lazio,Serie A,Christian Keller,DEN,MF,1980,260,2.9,0,0,0,0,0,0,0
2006,Lazio,Serie A,Fabio Liverani,ITA,MF,1976,2438,27.1,1,3,1,0,0,5,1
2006,Lazio,Serie A,Christian Manfredini,CIV,MF,1975,1471,16.3,2,1,2,0,0,6,0
2006,Lazio,Serie A,Stefano Mauri,ITA,"FW,MF",1980,1161,12.9,2,NA,2,0,0,2,0
2006,Lazio,Serie A,Gaby Mudingayi,BEL,MF,1981,714,7.9,1,2,1,0,0,1,0
2006,Lazio,Serie A,Roberto Muzzi,ITA,FW,1971,3,0,0,NA,0,0,NA,0,0
2006,Lazio,Serie A,Massimo Oddo,ITA,DF,1976,3141,34.9,7,11,1,6,6,5,0
2006,Lazio,Serie A,Goran Pandev,MKD,"FW,MF",1983,2050,22.8,11,5,11,0,0,3,0
2006,Lazio,Serie A,Angelo Peruzzi,ITA,GK,1970,2633,29.3,0,0,0,0,0,0,0
2006,Lazio,Serie A,Felice Piccolo,ITA,DF,1983,35,0.4,0,0,0,0,0,0,0
2006,Lazio,Serie A,Tommaso Rocchi,ITA,"FW,MF",1977,3022,33.6,16,2,16,0,0,3,0
2006,Lazio,Serie A,Matteo Sereni,ITA,GK,1975,101,1.1,0,0,0,0,0,0,0
2006,Lazio,Serie A,Sebastiano Siviglia,ITA,DF,1973,2731,30.3,1,0,1,0,0,3,1
2006,Lazio,Serie A,Guglielmo Stendardo,ITA,DF,1981,1522,16.9,1,0,1,0,0,3,0
2006,Lazio,Serie A,Igli Tare,ALB,FW,1973,700,7.8,3,1,3,0,0,3,0
2006,Lazio,Serie A,Luciano Zauri,ITA,DF,1978,3330,37,1,3,1,0,0,6,0
2006,Le Mans,Ligue 1,Ismaël Bangoura,GUI,FW,1985,1504,16.7,6,1,6,0,0,5,1
2006,Le Mans,Ligue 1,Marko Baša,MNE,DF,1982,2840,31.6,0,0,0,0,0,5,1
2006,Le Mans,Ligue 1,Laurent Bonnart,FRA,DF,1979,3104,34.5,0,2,0,0,0,4,0
2006,Le Mans,Ligue 1,Grégory Cerdan,FRA,DF,1982,1442,16,0,0,0,0,0,6,0
2006,Le Mans,Ligue 1,Davide Chiumiento,SUI,MF,1984,860,9.6,1,2,1,0,0,2,0
2006,Le Mans,Ligue 1,Jérémy Choplin,FRA,"DF,MF",1985,25,0.3,0,0,0,0,0,0,0
2006,Le Mans,Ligue 1,Martin Douillard,FRA,MF,1985,354,3.9,0,0,0,0,0,1,0
2006,Le Mans,Ligue 1,Edorisi Ekhosuehi,NGA,FW,1984,251,2.8,0,0,0,0,0,0,0
2006,Le Mans,Ligue 1,James Fanchone,FRA,"FW,MF",1980,2558,28.4,3,3,3,0,0,1,0
2006,Le Mans,Ligue 1,Cédric Fauré,FRA,FW,1979,880,9.8,2,1,1,1,1,0,0
2006,Le Mans,Ligue 1,Yannick Fischer,FRA,DF,1974,777,8.6,0,0,0,0,0,2,0
2006,Le Mans,Ligue 1,Sébastien Gormond,FRA,MF,1982,160,1.8,0,0,0,0,0,2,0
2006,Le Mans,Ligue 1,Grafite,BRA,FW,1979,691,7.7,3,1,3,0,0,0,0
2006,Le Mans,Ligue 1,Yohan Hautcœur,FRA,MF,1981,2789,31,3,1,3,0,0,4,0
2006,Le Mans,Ligue 1,Luigi Lavecchia,ITA,"DF,MF",1981,5,0.1,0,NA,0,0,NA,0,0
2006,Le Mans,Ligue 1,Guillaume Loriot,FRA,MF,1986,266,3,0,0,0,0,0,0,0
2006,Le Mans,Ligue 1,Chiguy Lucau,COD,FW,1984,762,8.5,2,1,2,0,0,2,0
2006,Le Mans,Ligue 1,Daisuke Matsui,JPN,"FW,MF",1981,2351,26.1,3,8,3,0,0,7,0
2006,Le Mans,Ligue 1,Túlio de Melo,BRA,FW,1985,1629,18.1,7,1,6,1,1,5,1
2006,Le Mans,Ligue 1,Yohann Pelé,FRA,GK,1982,3276,36.4,0,0,0,0,0,2,0
2006,Le Mans,Ligue 1,Jacques-Désiré Périatambée,MRI,MF,1975,472,5.2,0,1,0,0,0,0,0
2006,Le Mans,Ligue 1,Clément Pinault,FRA,DF,1985,225,2.5,0,0,0,0,0,0,0
2006,Le Mans,Ligue 1,Yoann Poulard,FRA,DF,1976,2226,24.7,0,0,0,0,0,4,1
2006,Le Mans,Ligue 1,Rodolphe Roche,FRA,GK,1979,144,1.6,0,0,0,0,0,0,0
2006,Le Mans,Ligue 1,Romaric,CIV,MF,1983,1392,15.5,0,0,0,0,0,4,0
2006,Le Mans,Ligue 1,Frédéric Thomas,FRA,MF,1980,3325,36.9,2,0,1,1,1,4,0
2006,Le Mans,Ligue 1,Olivier Thomas,FRA,DF,1974,3139,34.9,0,0,0,0,0,5,0
2006,Lecce,Serie A,Giuseppe Abruzzese,ITA,DF,1981,424,4.7,0,0,0,0,0,1,0
2006,Lecce,Serie A,Ângelo,BRA,"DF,MF",1981,669,7.4,0,0,0,0,0,0,0
2006,Lecce,Serie A,Babù,BRA,"FW,MF",1980,705,7.8,1,2,1,0,0,1,1
2006,Lecce,Serie A,Francesco Benussi,ITA,GK,1981,1243,13.8,0,0,0,0,0,0,0
2006,Lecce,Serie A,Philippe Billy,FRA,DF,1982,70,0.8,0,NA,0,0,NA,0,0
2006,Lecce,Serie A,Alessandro Camisa,ITA,DF,1985,605,6.7,0,1,0,0,0,3,0
2006,Lecce,Serie A,Alfonso Camorani,ITA,MF,1978,1069,11.9,0,1,0,0,0,8,2
2006,Lecce,Serie A,Marco Cassetti,ITA,"DF,MF",1977,2418,26.9,0,1,0,0,0,11,0
2006,Lecce,Serie A,Axel Cédric Konan,CIV,FW,1983,1967,21.9,6,4,6,0,0,4,0
2006,Lecce,Serie A,Gabriel Cichero,VEN,DF,1984,205,2.3,0,0,0,0,0,1,0
2006,Lecce,Serie A,Giuseppe Cozzolino,ITA,FW,1985,999,11.1,2,0,2,0,0,1,0
2006,Lecce,Serie A,Gennaro Delvecchio,ITA,MF,1978,2528,28.1,4,2,4,0,0,7,1
2006,Lecce,Serie A,Souleymane Diamoutene,MLI,DF,1983,2969,33,0,1,0,0,0,7,0
2006,Lecce,Serie A,Alexei Eremenko,FIN,"FW,MF",1983,323,3.6,0,0,0,0,0,1,0
2006,Lecce,Serie A,Andrea Esposito,ITA,DF,1986,137,1.5,0,0,0,0,0,1,0
2006,Lecce,Serie A,Guillermo Giacomazzi,URU,MF,1977,1148,12.8,3,1,3,0,0,3,0
2006,Lecce,Serie A,Davide Giorgino,ITA,MF,1985,391,4.3,0,1,0,0,0,0,0
2006,Lecce,Serie A,Cristian Ledesma,ITA,MF,1982,2647,29.4,2,0,1,1,1,7,3
2006,Lecce,Serie A,Francesco Marianini,ITA,MF,1979,1009,11.2,0,0,0,0,0,2,0
2006,Lecce,Serie A,Giuseppe Negro,,,1986,20,0.2,0,NA,0,0,NA,0,0
2006,Lecce,Serie A,Marco Pecorari,ITA,DF,1977,638,7.1,0,0,0,0,0,2,0
2006,Lecce,Serie A,Graziano Pellè,ITA,FW,1985,284,3.2,0,0,0,0,0,1,0
2006,Lecce,Serie A,Alex Pinardi,ITA,MF,1980,1614,17.9,3,2,0,3,3,5,2
2006,Lecce,Serie A,Tiziano Polenghi,ITA,DF,1978,549,6.1,0,0,0,0,0,2,0
2006,Lecce,Serie A,Antonio Rosati,ITA,GK,1983,35,0.4,0,0,0,0,0,0,0
2006,Lecce,Serie A,Erminio Rullo,ITA,DF,1984,2529,28.1,0,0,0,0,0,6,0
2006,Lecce,Serie A,Karim Saidi,TUN,DF,1983,810,9,0,0,0,0,0,2,0
2006,Lecce,Serie A,Luca Saudati,ITA,"FW,MF",1978,230,2.6,0,0,0,0,0,1,0
2006,Lecce,Serie A,Raffaele Schiavi,ITA,DF,1986,90,1,0,NA,0,0,NA,0,0
2006,Lecce,Serie A,Vincenzo Sicignano,ITA,GK,1974,2140,23.8,0,0,0,0,0,2,1
2006,Lecce,Serie A,Lorenzo Stovini,ITA,DF,1976,2744,30.5,0,0,0,0,0,7,0
2006,Lecce,Serie A,Jaime Valdés,CHI,"FW,MF",1981,1378,15.3,0,4,0,0,0,5,0
2006,Lecce,Serie A,Mirko Vučinić,MNE,FW,1983,2890,32.1,9,5,6,3,4,5,1
2006,Lens,Ligue 1,Benoît Assou-Ekotto,CMR,DF,1984,2967,33,0,2,0,0,0,10,1
2006,Lens,Ligue 1,Patrick Barul,FRA,DF,1977,864,9.6,0,0,0,0,0,1,0
2006,Lens,Ligue 1,Éric Carrière,FRA,MF,1973,1286,14.3,0,2,0,0,0,0,0
2006,Lens,Ligue 1,Sébastien Chabbert,FRA,GK,1978,135,1.5,0,0,0,0,0,0,0
2006,Lens,Ligue 1,Adama Coulibaly,MLI,"DF,MF",1980,2931,32.6,2,0,2,0,0,1,0
2006,Lens,Ligue 1,Daniel Cousin,GAB,FW,1977,2622,29.1,13,5,12,1,2,7,1
2006,Lens,Ligue 1,Guillermo Daniel Rodríguez,URU,DF,1984,73,0.8,0,0,0,0,0,0,0
2006,Lens,Ligue 1,Yohan Demont,FRA,"DF,MF",1978,3047,33.9,1,3,1,0,0,5,2
2006,Lens,Ligue 1,Alou Diarra,FRA,MF,1981,2689,29.9,2,0,2,0,0,11,2
2006,Lens,Ligue 1,Aruna Dindane,CIV,FW,1980,1892,21,6,1,6,0,0,5,1
2006,Lens,Ligue 1,Pierre-Alain Frau,FRA,"FW,MF",1980,1340,14.9,5,NA,4,1,1,0,0
2006,Lens,Ligue 1,Nicolas Gillet,FRA,DF,1976,1063,11.8,1,0,1,0,0,3,0
2006,Lens,Ligue 1,Vitorino Hilton,BRA,DF,1977,3075,34.2,2,0,2,0,0,2,0
2006,Lens,Ligue 1,Charles Itandje,CMR,GK,1982,3285,36.5,0,0,0,0,0,1,1
2006,Lens,Ligue 1,Issam Jemâa,TUN,"FW,MF",1984,176,2,0,0,0,0,0,0,0
2006,Lens,Ligue 1,Jussiê,BRA,"FW,MF",1983,2596,28.8,6,5,5,1,1,2,0
2006,Lens,Ligue 1,Seydou Keita,MLI,MF,1980,3010,33.4,3,3,3,0,0,6,0
2006,Lens,Ligue 1,Seïd Khiter,FRA,"FW,MF",1985,132,1.5,1,0,1,0,0,0,0
2006,Lens,Ligue 1,Yohan Lachor,FRA,DF,1976,331,3.7,0,0,0,0,0,2,0
2006,Lens,Ligue 1,Jonathan Lacourt,FRA,MF,1986,492,5.5,0,0,0,0,0,3,0
2006,Lens,Ligue 1,Jérôme Leroy,FRA,MF,1974,1246,13.8,0,4,0,0,0,3,0
2006,Lens,Ligue 1,Olivier Thomert,MTQ,"FW,MF",1980,2149,23.9,6,3,6,0,0,4,0
2006,Leverkusen,Bundesliga,Athirson,BRA,"DF,MF",1977,1246,13.8,1,4,1,0,0,3,0
2006,Leverkusen,Bundesliga,Marko Babić,CRO,"DF,MF",1981,1150,12.8,1,2,1,0,0,4,1
2006,Leverkusen,Bundesliga,Tranquillo Barnetta,SUI,MF,1985,2165,24.1,6,7,6,0,0,5,0
2006,Leverkusen,Bundesliga,Dimitar Berbatov,BUL,FW,1981,3059,34,21,6,17,4,5,3,0
2006,Leverkusen,Bundesliga,Hans-Jörg Butt,GER,GK,1974,3060,34,1,0,0,1,1,1,0
2006,Leverkusen,Bundesliga,Jan-Ingwer Callsen-Bracker,GER,DF,1984,26,0.3,0,0,0,0,0,0,0
2006,Leverkusen,Bundesliga,Gonzalo Castro,GER,"DF,MF",1987,1317,14.6,0,1,0,0,0,4,0
2006,Leverkusen,Bundesliga,Sascha Dum,GER,"DF,MF",1986,1,0,0,NA,0,0,NA,1,0
2006,Leverkusen,Bundesliga,Paul Freier,GER,MF,1979,1864,20.7,6,6,6,0,0,5,0
2006,Leverkusen,Bundesliga,Clemens Fritz,GER,"DF,MF",1980,2167,24.1,1,0,1,0,0,2,0
2006,Leverkusen,Bundesliga,Juan,BRA,DF,1979,2591,28.8,3,3,3,0,0,6,0
2006,Leverkusen,Bundesliga,Roque Júnior,BRA,DF,1976,1219,13.5,0,0,0,0,0,1,1
2006,Leverkusen,Bundesliga,Jacek Krzynówek,POL,"FW,MF",1976,873,9.7,3,1,3,0,0,0,0
2006,Leverkusen,Bundesliga,Danko Lazović,SRB,FW,1983,135,1.5,0,1,0,0,0,0,0
2006,Leverkusen,Bundesliga,Jens Nowotny,GER,DF,1974,1105,12.3,0,0,0,0,0,3,0
2006,Leverkusen,Bundesliga,Michal Papadopulos,CZE,FW,1985,57,0.6,0,0,0,0,0,0,0
2006,Leverkusen,Bundesliga,Carsten Ramelow,GER,"DF,MF",1974,2056,22.8,1,0,1,0,0,8,0
2006,Leverkusen,Bundesliga,Ahmed Reda Madouni,ALG,DF,1980,950,10.6,1,0,1,0,0,1,0
2006,Leverkusen,Bundesliga,Simon Rolfes,GER,MF,1982,2613,29,7,4,7,0,0,4,0
2006,Leverkusen,Bundesliga,Bernd Schneider,GER,"DF,MF",1973,2587,28.7,4,6,4,0,0,4,1
2006,Leverkusen,Bundesliga,Fredrik Stenman,SWE,DF,1983,1205,13.4,0,0,0,0,0,2,0
2006,Leverkusen,Bundesliga,Josip Tadić,CRO,FW,1987,6,0.1,0,NA,0,0,NA,0,0
2006,Leverkusen,Bundesliga,Andriy Voronin,UKR,"FW,MF",1979,2193,24.4,7,5,7,0,0,6,0
2006,Lille,Ligue 1,Hicham Aboucherouane,MAR,"FW,MF",1981,849,9.4,2,0,2,0,0,3,0
2006,Lille,Ligue 1,Milenko Ačimovič,SVN,MF,1977,810,9,2,1,2,0,0,4,0
2006,Lille,Ligue 1,Mathieu Bodmer,FRA,"DF,MF",1982,2602,28.9,4,5,2,2,3,4,0
2006,Lille,Ligue 1,Yohan Cabaye,FRA,MF,1986,1691,18.8,1,0,1,0,0,2,0
2006,Lille,Ligue 1,Matthieu Chalmé,FRA,DF,1980,2207,24.5,0,4,0,0,0,6,0
2006,Lille,Ligue 1,Dante,BRA,DF,1983,90,1,0,0,0,0,0,0,0
2006,Lille,Ligue 1,Mathieu Debuchy,FRA,DF,1985,1891,21,4,3,4,0,0,6,0
2006,Lille,Ligue 1,Geoffrey Dernis,FRA,"FW,MF",1980,1444,16,1,6,1,0,0,3,0
2006,Lille,Ligue 1,Stéphane Dumont,FRA,MF,1982,762,8.5,1,0,1,0,0,2,0
2006,Lille,Ligue 1,Nicolas Fauvergue,FRA,FW,1984,880,9.8,2,3,2,0,0,4,0
2006,Lille,Ligue 1,Peter Franquart,FRA,DF,1985,115,1.3,0,0,0,0,0,0,0
2006,Lille,Ligue 1,Daniel Gygax,SUI,"FW,MF",1981,994,11,4,0,4,0,0,0,0
2006,Lille,Ligue 1,Abdul Kader Keïta,CIV,"FW,MF",1981,1856,20.6,6,1,6,0,0,7,0
2006,Lille,Ligue 1,Flavien Le Postollec,FRA,MF,1984,8,0.1,0,NA,0,0,NA,0,0
2006,Lille,Ligue 1,Stephan Lichtsteiner,SUI,"DF,MF",1984,1986,22.1,1,2,1,0,0,5,0
2006,Lille,Ligue 1,Jean Makoun,CMR,MF,1983,2612,29,5,2,5,0,0,5,1
2006,Lille,Ligue 1,Grégory Malicki,FRA,GK,1973,540,6,0,0,0,0,0,0,0
2006,Lille,Ligue 1,Kevin Mirallas,BEL,"FW,MF",1987,464,5.2,1,0,1,0,0,2,1
2006,Lille,Ligue 1,Matt Moussilou,CGO,FW,1982,1206,13.4,4,1,4,0,0,1,0
2006,Lille,Ligue 1,Peter Odemwingie,NGA,FW,1981,1584,17.6,14,4,14,0,0,4,0
2006,Lille,Ligue 1,Nicolas Plestan,FRA,DF,1981,1440,16,0,0,0,0,0,1,0
2006,Lille,Ligue 1,Rafael Schmitz,BRA,DF,1980,2308,25.6,1,1,1,0,0,3,0
2006,Lille,Ligue 1,Tony Sylva,SEN,GK,1975,2880,32,0,0,0,0,0,1,0
2006,Lille,Ligue 1,Grégory Tafforeau,FRA,DF,1976,2839,31.5,0,2,0,0,0,6,0
2006,Lille,Ligue 1,Stathis Tavlaridis,GRE,DF,1980,2254,25,1,0,1,0,0,9,1
2006,Lille,Ligue 1,Larsen Touré,GUI,"FW,MF",1984,55,0.6,0,0,0,0,0,0,0
2006,Lille,Ligue 1,Milivoje Vitakić,SRB,"DF,MF",1977,1146,12.7,0,0,0,0,0,4,0
2006,Liverpool,Premier League,Daniel Agger,DEN,DF,1984,360,4,0,0,0,0,0,1,0
2006,Liverpool,Premier League,Xabi Alonso,ESP,MF,1981,2572,28.6,3,7,3,0,0,8,1
2006,Liverpool,Premier League,John Arne Riise,NOR,"DF,MF",1980,2264,25.2,1,1,1,0,0,0,0
2006,Liverpool,Premier League,Milan Baroš,CZE,FW,1981,40,0.4,0,0,0,0,0,0,0
2006,Liverpool,Premier League,Jamie Carragher,ENG,"DF,MF",1978,3240,36,0,2,0,0,0,5,0
2006,Liverpool,Premier League,Djibril Cissé,FRA,FW,1981,1718,19.1,9,1,7,2,2,3,0
2006,Liverpool,Premier League,Peter Crouch,ENG,FW,1981,2125,23.6,8,5,8,0,1,4,0
2006,Liverpool,Premier League,Jerzy Dudek,POL,GK,1973,450,5,0,0,0,0,0,1,0
2006,Liverpool,Premier League,Steve Finnan,IRL,DF,1976,2931,32.6,0,3,0,0,0,2,0
2006,Liverpool,Premier League,Robbie Fowler,ENG,FW,1975,769,8.5,5,1,5,0,0,0,0
2006,Liverpool,Premier League,Luis García,ESP,MF,1978,1580,17.6,7,3,7,0,0,4,1
2006,Liverpool,Premier League,Steven Gerrard,ENG,MF,1980,2721,30.2,10,5,8,2,2,4,1
2006,Liverpool,Premier League,Dietmar Hamann,GER,MF,1973,1147,12.7,0,1,0,0,0,1,0
2006,Liverpool,Premier League,Sami Hyypiä,FIN,DF,1973,3093,34.4,1,1,1,0,0,3,0
2006,Liverpool,Premier League,Josemi,ESP,DF,1979,262,2.9,0,0,0,0,0,1,0
2006,Liverpool,Premier League,Harry Kewell,AUS,"FW,MF",1978,2010,22.3,3,3,3,0,0,2,0
2006,Liverpool,Premier League,Jan Kromkamp,NED,DF,1980,603,6.7,0,1,0,0,0,0,0
2006,Liverpool,Premier League,Fernando Morientes,ESP,FW,1976,1820,20.2,5,5,5,0,0,1,0
2006,Liverpool,Premier League,Pepe Reina,ESP,GK,1982,2962,32.9,0,0,0,0,0,0,1
2006,Liverpool,Premier League,Florent Sinama Pongolle,FRA,FW,1984,274,3,0,0,0,0,0,1,0
2006,Liverpool,Premier League,Mohamed Sissoko,MLI,MF,1985,1955,21.7,0,1,0,0,0,9,1
2006,Liverpool,Premier League,Djimi Traoré,MLI,DF,1980,812,9,0,0,0,0,0,1,0
