essround,idno,agea,eduyrs,eisced,gndr,iscoco,isco08,hinctnt,hinctnta,male,age,age_rec,years_schooling,educ_level,hincome,occup_cat,emplrel,emplno,isco_mainjob,emplrel_r1,emplno_r1,selfem_mainjob,class16_r1,class8_r1,class5_r1,emplrel_r2,emplno_r2,class16_r2,class8_r2,class5_r2,class5_r
10,32113,44,18,6,2,NA,2342,NA,77,female,44,30-44,18,High education,NA,professionals,1,66666,2342,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,32133,55,23,5,1,NA,3522,NA,2,male,55,45-64,23,High education,2,technicians,1,66666,3522,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32148,78,6,1,1,NA,3139,NA,4,male,78,>=65,6,Low education,4,technicians,1,66666,3139,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
10,32163,20,17,5,2,NA,66666,NA,4,female,20,20-29,17,High education,4,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,32183,25,15,6,1,NA,5141,NA,1,male,25,20-29,15,High education,1,service,2,0,5141,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,32198,31,8,5,2,NA,3422,NA,3,female,31,30-44,8,High education,3,technicians,1,66666,3422,1,66666,1,NA,NA,NA,1,66666,10,5,2,Lower-grade service class
10,32268,17,13,2,1,NA,66666,NA,77,male,17,<20,13,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,32274,23,18,4,1,NA,8322,NA,3,male,23,20-29,18,Secondary education,3,blue-collar,1,66666,8322,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,32276,28,15,2,1,NA,9334,NA,5,male,28,20-29,15,Low education,5,blue-collar,1,66666,9334,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32356,67,8,2,2,NA,8156,NA,2,female,67,>=65,8,Low education,2,blue-collar,1,66666,8156,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
10,32360,81,5,2,1,NA,2165,NA,5,male,81,>=65,5,Low education,5,professionals,1,66666,2165,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
10,32363,45,14,3,2,NA,99999,NA,99,female,45,45-64,14,Secondary education,NA,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,32369,46,19,7,1,NA,2611,NA,10,male,46,45-64,19,High education,10,professionals,1,66666,2611,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32380,70,26,7,1,NA,2421,NA,10,male,70,>=65,26,High education,10,professionals,1,66666,2421,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
10,32383,63,20,6,2,NA,2341,NA,99,female,63,45-64,20,High education,NA,professionals,1,66666,2341,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,32393,46,27,6,1,NA,8142,NA,2,male,46,45-64,27,High education,2,blue-collar,1,66666,8142,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
10,32418,35,20,6,2,NA,5221,NA,1,female,35,30-44,20,High education,1,service,2,2,5221,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
10,32431,51,99,2,2,NA,9121,NA,2,female,51,45-64,NA,Low education,2,blue-collar,1,66666,9121,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,32443,37,99,1,1,NA,66666,NA,9,male,37,30-44,NA,Low education,9,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,32451,28,7,7,2,NA,1221,NA,10,female,28,20-29,7,High education,10,managers,1,66666,1221,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
10,32478,26,21,6,1,NA,2522,NA,3,male,26,20-29,21,High education,3,professionals,1,66666,2522,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32493,42,22,7,2,NA,2141,NA,10,female,42,30-44,22,High education,10,professionals,1,66666,2141,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
10,32510,84,11,2,2,NA,99999,NA,1,female,84,>=65,11,Low education,1,NA,3,66666,99999,3,66666,2,NA,NA,NA,3,66666,NA,NA,NA,NA
10,32523,53,18,7,2,NA,6111,NA,77,female,53,45-64,18,High education,NA,agricultural,2,0,6111,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,32541,42,20,7,2,NA,2411,NA,5,female,42,30-44,20,High education,5,professionals,1,66666,2411,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
10,32547,67,9,2,1,NA,8332,NA,3,male,67,>=65,9,Low education,3,blue-collar,1,66666,8332,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
10,32550,51,2,7,2,NA,4416,NA,4,female,51,45-64,2,High education,4,clerical,1,66666,4416,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32571,53,5,1,1,NA,9333,NA,3,male,53,45-64,5,Low education,3,blue-collar,1,66666,9333,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
10,32592,63,99,2,1,NA,4323,NA,6,male,63,45-64,NA,Low education,6,clerical,1,66666,4323,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32612,16,9,1,2,NA,66666,NA,99,female,16,<20,9,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,32613,30,12,3,2,NA,9112,NA,2,female,30,30-44,12,Secondary education,2,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,32621,67,99,2,2,NA,5321,NA,1,female,67,>=65,NA,Low education,1,service,9,99999,5321,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,32635,28,2,6,2,NA,5223,NA,5,female,28,20-29,2,High education,5,service,1,66666,5223,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32650,38,8,7,2,NA,3257,NA,10,female,38,30-44,8,High education,10,technicians,1,66666,3257,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,32714,66,13,1,1,NA,99999,NA,10,male,66,>=65,13,Low education,10,NA,2,200,99999,2,2,4,1,1,1,2,2,1,1,1,Higher-grade service class
10,32750,57,14,5,2,NA,4311,NA,4,female,57,45-64,14,High education,4,clerical,1,66666,4311,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,32766,17,9,2,2,NA,66666,NA,3,female,17,<20,9,Low education,3,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,32814,48,5,6,2,NA,3257,NA,4,female,48,45-64,5,High education,4,technicians,1,66666,3257,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,32828,75,99,2,1,NA,1349,NA,3,male,75,>=65,NA,Low education,3,managers,3,66666,1349,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
10,32869,71,0,1,2,NA,4223,NA,1,female,71,>=65,0,Low education,1,clerical,1,66666,4223,1,66666,1,NA,NA,NA,1,66666,12,6,5,Unskilled workers
10,32888,53,99,1,1,NA,99999,NA,6,male,53,45-64,NA,Low education,6,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,32917,80,0,1,1,NA,7413,NA,3,male,80,>=65,0,Low education,3,blue-collar,2,2,7413,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
10,32924,68,99,99,2,NA,66666,NA,99,female,68,>=65,NA,NA,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33001,22,99,1,2,NA,1321,NA,99,female,22,20-29,NA,Low education,NA,managers,1,66666,1321,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33012,54,99,2,2,NA,8152,NA,99,female,54,45-64,NA,Low education,NA,blue-collar,9,99999,8152,9,99999,1,NA,NA,NA,9,99999,8,4,5,Unskilled workers
10,33017,56,12,3,1,NA,1420,NA,3,male,56,45-64,12,Secondary education,3,managers,2,0,1420,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,33023,60,8,1,2,NA,99999,NA,1,female,60,45-64,8,Low education,1,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,33082,46,12,4,1,NA,5414,NA,4,male,46,45-64,12,Secondary education,4,service,1,66666,5414,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33089,64,14,6,1,NA,2221,NA,10,male,64,45-64,14,High education,10,professionals,1,66666,2221,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,33146,65,17,2,2,NA,9112,NA,99,female,65,>=65,17,Low education,NA,blue-collar,1,66666,9112,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,33157,40,23,6,1,NA,66666,NA,99,male,40,30-44,23,High education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33169,43,23,7,2,NA,2310,NA,6,female,43,30-44,23,High education,6,professionals,1,66666,2310,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,33222,53,17,4,1,NA,1112,NA,8,male,53,45-64,17,Secondary education,8,managers,1,66666,1112,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
10,33225,68,17,5,1,NA,3114,NA,6,male,68,>=65,17,High education,6,technicians,1,66666,3114,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
10,33233,53,17,7,1,NA,99999,NA,99,male,53,45-64,17,High education,NA,NA,2,0,99999,2,0,2,NA,NA,NA,2,0,NA,NA,NA,NA
10,33251,58,2,2,2,NA,5141,NA,6,female,58,45-64,2,Low education,6,service,2,0,5141,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,33254,80,14,1,2,NA,6114,NA,2,female,80,>=65,14,Low education,2,agricultural,3,66666,6114,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
10,33288,57,15,6,1,NA,3339,NA,77,male,57,45-64,15,High education,NA,technicians,2,99999,3339,2,99999,NA,NA,NA,NA,2,99999,NA,NA,NA,NA
10,33303,90,7,2,2,NA,66666,NA,1,female,90,>=65,7,Low education,1,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33328,78,4,6,2,NA,1120,NA,99,female,78,>=65,4,High education,NA,managers,2,12,1120,2,2,4,1,1,1,2,2,1,1,1,Higher-grade service class
10,33358,26,19,6,2,NA,5230,NA,7,female,26,20-29,19,High education,7,service,1,66666,5230,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,33374,18,6,2,1,NA,66666,NA,77,male,18,<20,6,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33402,26,23,7,2,NA,2634,NA,6,female,26,20-29,23,High education,6,professionals,2,0,2634,2,0,2,NA,NA,NA,2,0,NA,NA,NA,NA
10,33403,63,18,3,1,NA,5221,NA,77,male,63,45-64,18,Secondary education,NA,service,2,0,5221,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,33417,57,14,6,1,NA,5111,NA,5,male,57,45-64,14,High education,5,service,1,66666,5111,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
10,33432,17,14,2,1,NA,66666,NA,8,male,17,<20,14,Low education,8,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33447,19,16,5,2,NA,66666,NA,6,female,19,<20,16,High education,6,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33451,90,99,2,2,NA,66666,NA,2,female,90,>=65,NA,Low education,2,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33459,30,15,5,2,NA,5164,NA,1,female,30,30-44,15,High education,1,service,1,66666,5164,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
10,33498,54,18,7,2,NA,1344,NA,10,female,54,45-64,18,High education,10,managers,1,66666,1344,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33515,24,20,4,2,NA,66666,NA,2,female,24,20-29,20,Secondary education,2,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33530,70,8,1,1,NA,66666,NA,6,male,70,>=65,8,Low education,6,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33535,41,1,2,1,NA,3321,NA,99,male,41,30-44,1,Low education,NA,technicians,1,66666,3321,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,33550,53,99,3,1,NA,99999,NA,99,male,53,45-64,NA,Secondary education,NA,NA,1,66666,99999,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33576,27,24,7,2,NA,2634,NA,10,female,27,20-29,24,High education,10,professionals,2,1,2634,2,1,3,NA,NA,NA,2,1,NA,NA,NA,NA
10,33587,46,18,4,2,NA,5321,NA,3,female,46,45-64,18,Secondary education,3,service,1,66666,5321,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33597,21,9,2,2,NA,99999,NA,77,female,21,20-29,9,Low education,NA,NA,2,0,99999,2,0,2,NA,NA,NA,2,0,NA,NA,NA,NA
10,33691,60,99,1,1,NA,99999,NA,99,male,60,45-64,NA,Low education,NA,NA,1,66666,99999,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33695,61,99,1,2,NA,1420,NA,77,female,61,45-64,NA,Low education,NA,managers,3,66666,1420,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
10,33701,35,15,2,1,NA,8181,NA,4,male,35,30-44,15,Low education,4,blue-collar,1,66666,8181,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
10,33725,79,23,7,1,NA,2310,NA,9,male,79,>=65,23,High education,9,professionals,1,66666,2310,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,33761,45,18,6,2,NA,1212,NA,77,female,45,45-64,18,High education,NA,managers,2,0,1212,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,33766,50,2,3,1,NA,2353,NA,6,male,50,45-64,2,Secondary education,6,professionals,1,66666,2353,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,33776,20,99,99,1,NA,99999,NA,99,male,20,20-29,NA,NA,NA,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,33784,52,99,3,1,NA,3139,NA,99,male,52,45-64,NA,Secondary education,NA,technicians,1,66666,3139,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
10,33786,32,0,1,1,NA,8322,NA,6,male,32,30-44,0,Low education,6,blue-collar,1,66666,8322,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,33805,41,20,7,2,NA,2611,NA,5,female,41,30-44,20,High education,5,professionals,1,66666,2611,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33828,22,18,2,1,NA,66666,NA,99,male,22,20-29,18,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33829,64,18,4,1,NA,3135,NA,5,male,64,45-64,18,Secondary education,5,technicians,1,66666,3135,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
10,33830,80,99,99,2,NA,99999,NA,2,female,80,>=65,NA,NA,2,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,33837,46,19,6,2,NA,2341,NA,77,female,46,45-64,19,High education,NA,professionals,1,66666,2341,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,33844,55,11,3,2,NA,4323,NA,77,female,55,45-64,11,Secondary education,NA,clerical,1,66666,4323,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33867,52,15,2,1,NA,5153,NA,7,male,52,45-64,15,Low education,7,service,1,66666,5153,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33881,72,15,7,1,NA,66666,NA,99,male,72,>=65,15,High education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33882,67,2,1,2,NA,3343,NA,4,female,67,>=65,2,Low education,4,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33884,75,14,1,1,NA,66666,NA,1,male,75,>=65,14,Low education,1,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,33892,56,8,6,2,NA,3343,NA,2,female,56,45-64,8,High education,2,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,33905,40,17,7,1,NA,3432,NA,4,male,40,30-44,17,High education,4,technicians,1,66666,3432,1,66666,1,NA,NA,NA,1,66666,10,5,2,Lower-grade service class
10,33933,48,6,5,1,NA,3431,NA,99,male,48,45-64,6,High education,NA,technicians,1,66666,3431,1,66666,1,NA,NA,NA,1,66666,10,5,2,Lower-grade service class
10,33949,46,6,7,1,NA,2211,NA,8,male,46,45-64,6,High education,8,professionals,1,66666,2211,1,66666,1,NA,NA,NA,1,66666,5,3,1,Higher-grade service class
10,33995,22,5,1,1,NA,7514,NA,99,male,22,20-29,5,Low education,NA,blue-collar,1,66666,7514,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34030,68,13,6,1,NA,2330,NA,5,male,68,>=65,13,High education,5,professionals,1,66666,2330,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,34034,30,11,1,1,NA,7221,NA,77,male,30,30-44,11,Low education,NA,blue-collar,2,0,7221,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,34052,70,99,1,2,NA,66666,NA,99,female,70,>=65,NA,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34063,59,20,7,1,NA,2310,NA,10,male,59,45-64,20,High education,10,professionals,1,66666,2310,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,34064,41,99,99,1,NA,99999,NA,99,male,41,30-44,NA,NA,NA,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,34083,63,16,6,1,NA,3122,NA,6,male,63,45-64,16,High education,6,technicians,1,66666,3122,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
10,34085,46,20,6,1,NA,2141,NA,5,male,46,45-64,20,High education,5,professionals,2,0,2141,2,0,2,NA,NA,NA,2,0,2,1,1,Higher-grade service class
10,34092,27,22,7,2,NA,2330,NA,8,female,27,20-29,22,High education,8,professionals,1,66666,2330,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,34096,44,6,7,2,NA,2330,NA,8,female,44,30-44,6,High education,8,professionals,1,66666,2330,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,34099,55,22,6,1,NA,1324,NA,8,male,55,45-64,22,High education,8,managers,2,2,1324,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
10,34115,73,8,1,1,NA,99999,NA,4,male,73,>=65,8,Low education,4,NA,2,0,99999,2,0,2,NA,NA,NA,2,0,NA,NA,NA,NA
10,34125,66,6,1,1,NA,7112,NA,2,male,66,>=65,6,Low education,2,blue-collar,2,0,7112,2,0,2,NA,NA,NA,2,0,4,2,3,Small business owners
10,34153,58,99,1,2,NA,99999,NA,3,female,58,45-64,NA,Low education,3,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,34163,999,16,7,2,NA,1211,NA,10,female,NA,NA,16,High education,10,managers,1,66666,1211,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
10,34173,77,1,1,2,NA,9111,NA,77,female,77,>=65,1,Low education,NA,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,34245,55,11,6,2,NA,5222,NA,6,female,55,45-64,11,High education,6,service,1,66666,5222,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34246,69,99,1,2,NA,66666,NA,1,female,69,>=65,NA,Low education,1,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34351,65,99,1,1,NA,5245,NA,5,male,65,>=65,NA,Low education,5,service,1,66666,5245,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34358,70,16,4,2,NA,66666,NA,8,female,70,>=65,16,Secondary education,8,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34361,63,17,3,2,NA,4110,NA,77,female,63,45-64,17,Secondary education,NA,clerical,1,66666,4110,1,66666,1,NA,NA,NA,1,66666,11,6,4,Skilled workers
10,34376,37,99,4,1,NA,99999,NA,9,male,37,30-44,NA,Secondary education,9,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,34381,88,9,1,1,NA,9313,NA,3,male,88,>=65,9,Low education,3,blue-collar,1,66666,9313,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
10,34409,18,13,3,1,NA,66666,NA,9,male,18,<20,13,Secondary education,9,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34420,25,22,7,2,NA,66666,NA,3,female,25,20-29,22,High education,3,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34452,67,14,1,1,NA,7126,NA,3,male,67,>=65,14,Low education,3,blue-collar,1,66666,7126,1,66666,1,NA,NA,NA,1,66666,7,4,4,Skilled workers
10,34467,62,8,2,2,NA,3341,NA,1,female,62,45-64,8,Low education,1,technicians,1,66666,3341,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34487,68,99,1,2,NA,9111,NA,3,female,68,>=65,NA,Low education,3,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,34505,23,99,5,2,NA,99999,NA,2,female,23,20-29,NA,High education,2,NA,1,66666,99999,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34524,33,20,6,2,NA,2342,NA,2,female,33,30-44,20,High education,2,professionals,1,66666,2342,1,66666,1,NA,NA,NA,1,66666,13,7,1,Higher-grade service class
10,34527,54,16,6,2,NA,3334,NA,99,female,54,45-64,16,High education,NA,technicians,1,66666,3334,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,34560,45,99,99,1,NA,99999,NA,99,male,45,45-64,NA,NA,NA,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
10,34584,61,99,1,2,NA,66666,NA,99,female,61,45-64,NA,Low education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34595,58,99,3,1,NA,66666,NA,99,male,58,45-64,NA,Secondary education,NA,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,34634,65,15,3,2,NA,5321,NA,2,female,65,>=65,15,Secondary education,2,service,1,66666,5321,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34644,76,12,5,1,NA,1221,NA,99,male,76,>=65,12,High education,NA,managers,2,15,1221,2,2,4,1,1,1,2,2,1,1,1,Higher-grade service class
10,34654,83,8,1,1,NA,99999,NA,77,male,83,>=65,8,Low education,NA,NA,1,66666,99999,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34736,48,12,4,1,NA,99999,NA,77,male,48,45-64,12,Secondary education,NA,NA,1,66666,99999,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34775,20,16,4,2,NA,5311,NA,4,female,20,20-29,16,Secondary education,4,service,1,66666,5311,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34776,77,10,2,1,NA,8121,NA,6,male,77,>=65,10,Low education,6,blue-collar,1,66666,8121,1,66666,1,NA,NA,NA,1,66666,8,4,5,Unskilled workers
10,34876,40,18,7,2,NA,1343,NA,10,female,40,30-44,18,High education,10,managers,1,66666,1343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34890,45,12,3,1,NA,3114,NA,3,male,45,45-64,12,Secondary education,3,technicians,1,66666,3114,1,66666,1,NA,NA,NA,1,66666,6,3,2,Lower-grade service class
10,34908,50,18,6,1,NA,5222,NA,4,male,50,45-64,18,High education,4,service,1,66666,5222,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34912,52,18,7,2,NA,2330,NA,9,female,52,45-64,18,High education,9,professionals,1,66666,2330,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,34927,64,10,2,2,NA,4110,NA,77,female,64,45-64,10,Low education,NA,clerical,1,66666,4110,1,66666,1,NA,NA,NA,1,66666,11,6,4,Skilled workers
10,34929,43,14,5,1,NA,4414,NA,7,male,43,30-44,14,High education,7,clerical,1,66666,4414,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,34997,56,11,1,1,NA,1412,NA,6,male,56,45-64,11,Low education,6,managers,2,99999,1412,2,99999,NA,NA,NA,NA,2,99999,NA,NA,NA,NA
10,35025,41,2,6,2,NA,3251,NA,7,female,41,30-44,2,High education,7,technicians,1,66666,3251,1,66666,1,NA,NA,NA,1,66666,14,7,2,Lower-grade service class
10,35062,48,16,7,1,NA,1120,NA,9,male,48,45-64,16,High education,9,managers,3,66666,1120,3,66666,2,NA,NA,NA,3,66666,4,2,3,Small business owners
10,35096,51,99,7,1,NA,99999,NA,9,male,51,45-64,NA,High education,9,NA,1,66666,99999,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,35139,90,2,2,1,NA,3343,NA,3,male,90,>=65,2,Low education,3,technicians,1,66666,3343,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,35198,48,10,2,2,NA,9111,NA,4,female,48,45-64,10,Low education,4,blue-collar,1,66666,9111,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,35296,22,99,1,2,NA,66666,NA,2,female,22,20-29,NA,Low education,2,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,35310,51,12,3,2,NA,1420,NA,9,female,51,45-64,12,Secondary education,9,managers,2,1,1420,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
10,35337,16,13,1,2,NA,66666,NA,4,female,16,<20,13,Low education,4,NA,6,66666,66666,6,66666,NA,NA,NA,NA,6,66666,NA,NA,NA,NA
10,35346,52,11,2,1,NA,8322,NA,5,male,52,45-64,11,Low education,5,blue-collar,1,66666,8322,1,66666,1,NA,NA,NA,1,66666,16,8,5,Unskilled workers
10,35349,74,16,7,1,NA,1420,NA,7,male,74,>=65,16,High education,7,managers,2,2,1420,2,1,3,NA,NA,NA,2,1,3,2,3,Small business owners
10,35374,41,99,5,2,NA,4419,NA,4,female,41,30-44,NA,High education,4,clerical,1,66666,4419,1,66666,1,NA,NA,NA,1,66666,NA,NA,NA,NA
10,35375,41,19,7,2,NA,1211,NA,10,female,41,30-44,19,High education,10,managers,1,66666,1211,1,66666,1,NA,NA,NA,1,66666,9,5,1,Higher-grade service class
10,35383,19,99,2,2,NA,5131,NA,1,female,19,<20,NA,Low education,1,service,1,66666,5131,1,66666,1,NA,NA,NA,1,66666,15,8,4,Skilled workers
10,35509,17,99,99,2,NA,99999,NA,99,female,17,<20,NA,NA,NA,NA,9,99999,99999,9,99999,1,NA,NA,NA,9,99999,NA,NA,NA,NA
